incident_id,timestamp,customer_id,session_id,device_type,traffic_source,country,region,customer_segment,order_value,currency,payment_method,card_network,payment_attempt_number,payment_failure_reason,friction_type,baseline_conversion_probability,predicted_probability,model_confidence,treatment_group,intervention_type,discount_percent,discount_amount,expected_net_income,intervention_cost,recovered,recovered_gmv,incremental_gmv,revenue_saved,time_to_recovery_seconds,model_version,experiment_id
CHK_003842,2026-07-18T02:37:55Z,CUST_002920,SES_43906416,mobile,social,IN,TN,price_sensitive,1750.0,INR,debit_card,Mastercard,1,bank_decline,payment,0.012,0.337,0.95,treatment,alternative_payment,0.0,0.0,248.69,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003843,2026-07-18T03:40:47Z,CUST_002985,SES_70188670,desktop,email,IN,UP,returning,1650.0,INR,net_banking,None,2,customer_abandonment,price,0.086,0.073,0.83,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.2.0-bayesian,EXP_002
CHK_003844,2026-07-18T05:25:20Z,CUST_000208,SES_49244501,mobile,social,IN,MH,new,3150.0,INR,net_banking,None,2,technical_error,technical,0.043,0.308,0.92,treatment,payment_retry,0.0,0.0,480.55,20.0,1,3150.0,2680.13,1177.0,212,v4.2.0-bayesian,EXP_002
CHK_003845,2026-07-18T06:15:57Z,CUST_001211,SES_82846032,mobile,social,IN,KA,new,2250.0,INR,net_banking,None,1,technical_error,technical,0.035,0.23,0.87,treatment,payment_retry,0.0,0.0,289.17,20.0,1,2250.0,1933.4,835.0,161,v4.2.0-bayesian,EXP_002
CHK_003846,2026-07-18T06:37:53Z,CUST_001369,SES_14372903,mobile,organic,IN,TN,returning,5100.0,INR,upi,None,1,authentication_failure,technical,0.085,0.35,0.89,treatment,payment_retry,0.0,0.0,640.59,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003847,2026-07-18T06:55:22Z,CUST_003034,SES_75440464,mobile,paid_search,IN,DL,price_sensitive,1150.0,INR,debit_card,Mastercard,1,insufficient_funds,payment,0.012,0.286,0.83,treatment,payment_retry,0.0,0.0,151.26,20.0,1,1150.0,1092.5,417.0,166,v4.2.0-bayesian,EXP_002
CHK_003848,2026-07-18T07:19:21Z,CUST_000519,SES_40709825,desktop,paid_search,IN,MH,returning,3700.0,INR,upi,None,3,authentication_failure,technical,0.088,0.376,0.88,treatment,payment_retry,0.0,0.0,522.13,20.0,1,3700.0,2853.37,1386.0,330,v4.2.0-bayesian,EXP_002
CHK_003849,2026-07-18T07:32:59Z,CUST_000625,SES_29320006,desktop,paid_search,IN,KA,new,2900.0,INR,upi,None,2,customer_abandonment,price,0.041,0.269,0.78,treatment,personalized_offer,0.0,0.0,385.67,10.0,1,2900.0,2481.8,1092.0,140,v4.2.0-bayesian,EXP_002
CHK_003850,2026-07-18T09:12:58Z,CUST_000666,SES_24317960,mobile,direct,IN,KA,returning,4850.0,INR,upi,None,1,customer_abandonment,price,0.072,0.4,0.8,treatment,6_percent_discount,0.06,291.0,739.03,25.0,1,4559.0,3774.38,1527.0,210,v4.2.0-bayesian,EXP_002
CHK_003851,2026-07-18T09:18:59Z,CUST_001032,SES_49760311,mobile,paid_search,IN,UP,price_sensitive,1100.0,INR,upi,None,1,customer_abandonment,price,0.024,0.484,0.82,treatment,6_percent_discount,0.06,66.0,181.41,25.0,1,1034.0,982.3,327.0,510,v4.2.0-bayesian,EXP_002
CHK_003852,2026-07-18T09:21:27Z,CUST_001305,SES_27758962,mobile,email,IN,MH,returning,7650.0,INR,debit_card,Visa,1,customer_abandonment,price,0.072,0.395,0.8,treatment,6_percent_discount,0.06,459.0,1096.87,25.0,0,0.0,0.0,-25.0,,v4.2.0-bayesian,EXP_002
CHK_003853,2026-07-18T10:10:18Z,CUST_000576,SES_36002853,desktop,paid_search,IN,MH,new,8150.0,INR,upi,None,1,technical_error,technical,0.041,0.32,0.91,treatment,payment_retry,0.0,0.0,1161.95,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003854,2026-07-18T10:11:10Z,CUST_000789,SES_56700674,mobile,social,IN,MH,price_sensitive,750.0,INR,upi,None,1,customer_abandonment,price,0.024,0.02,0.77,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.2.0-bayesian,EXP_002
CHK_003855,2026-07-18T10:15:01Z,CUST_000984,SES_71191945,mobile,paid_search,IN,MH,returning,4700.0,INR,debit_card,RuPay,3,insufficient_funds,payment,0.063,0.295,0.88,treatment,alternative_payment,0.0,0.0,682.73,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003856,2026-07-18T10:16:15Z,CUST_001404,SES_32875696,desktop,social,IN,GJ,price_sensitive,5150.0,INR,credit_card,Visa,1,bank_decline,payment,0.013,0.216,0.86,treatment,payment_retry,0.0,0.0,735.32,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003857,2026-07-18T10:19:12Z,CUST_003487,SES_59288290,desktop,social,IN,DL,new,2850.0,INR,debit_card,RuPay,1,authentication_failure,technical,0.046,0.345,0.82,treatment,payment_retry,0.0,0.0,384.48,20.0,1,2850.0,2390.65,1063.0,87,v4.2.0-bayesian,EXP_002
CHK_003858,2026-07-18T10:39:06Z,CUST_003172,SES_16349401,mobile,direct,IN,MH,returning,5550.0,INR,debit_card,RuPay,3,expired_card,payment,0.068,0.248,0.89,treatment,payment_retry,0.0,0.0,840.07,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003859,2026-07-18T10:41:29Z,CUST_002787,SES_12956792,tablet,paid_search,IN,UP,new,950.0,INR,upi,None,1,authentication_failure,technical,0.044,0.31,0.92,treatment,payment_retry,0.0,0.0,118.06,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003860,2026-07-18T10:44:08Z,CUST_004523,SES_78061223,mobile,direct,IN,UP,returning,9800.0,INR,upi,None,1,technical_error,technical,0.08,0.291,0.91,treatment,alternative_payment,0.0,0.0,1113.48,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003861,2026-07-18T10:53:08Z,CUST_001585,SES_22231254,mobile,paid_search,IN,WB,returning,4350.0,INR,upi,None,2,customer_abandonment,price,0.08,0.372,0.75,treatment,personalized_offer,0.0,0.0,625.62,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003862,2026-07-18T11:21:35Z,CUST_004549,SES_89864245,mobile,direct,IN,TG,returning,4350.0,INR,credit_card,Mastercard,1,customer_abandonment,price,0.072,0.361,0.77,treatment,personalized_offer,0.0,0.0,553.85,10.0,1,4350.0,3489.31,1643.0,239,v4.2.0-bayesian,EXP_002
CHK_003863,2026-07-18T11:38:01Z,CUST_002146,SES_72866596,mobile,direct,IN,TN,new,2600.0,INR,upi,None,1,technical_error,technical,0.035,0.278,0.91,treatment,payment_retry,0.0,0.0,311.89,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003864,2026-07-18T11:46:47Z,CUST_004962,SES_92668980,mobile,paid_search,IN,MH,new,4950.0,INR,upi,None,1,technical_error,technical,0.035,0.085,0.88,treatment,personalized_offer,0.0,0.0,629.49,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003865,2026-07-18T11:46:50Z,CUST_002855,SES_57119511,mobile,paid_search,IN,MH,price_sensitive,1500.0,INR,upi,None,1,technical_error,technical,0.032,0.324,0.9,treatment,payment_retry,0.0,0.0,181.67,20.0,1,1500.0,1323.9,550.0,62,v4.2.0-bayesian,EXP_002
CHK_003866,2026-07-18T11:47:44Z,CUST_001997,SES_48172272,desktop,email,IN,DL,returning,2250.0,INR,upi,None,1,authentication_failure,technical,0.088,0.418,0.93,treatment,payment_retry,0.0,0.0,274.98,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003867,2026-07-18T12:10:38Z,CUST_001078,SES_50329713,desktop,paid_search,IN,MH,price_sensitive,1000.0,INR,upi,None,1,customer_abandonment,price,0.03,0.356,0.81,treatment,8_percent_discount,0.08,80.0,149.12,25.0,0,0.0,0.0,-25.0,,v4.2.0-bayesian,EXP_002
CHK_003868,2026-07-18T12:15:21Z,CUST_001377,SES_49421694,mobile,email,IN,MH,returning,5150.0,INR,upi,None,3,customer_abandonment,price,0.08,0.093,0.81,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.2.0-bayesian,EXP_002
CHK_003869,2026-07-18T12:15:47Z,CUST_001212,SES_95444385,mobile,organic,IN,TG,new,4000.0,INR,upi,None,1,authentication_failure,technical,0.04,0.064,0.85,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.2.0-bayesian,EXP_002
CHK_003870,2026-07-18T12:19:16Z,CUST_003290,SES_17985026,desktop,email,IN,MH,returning,1500.0,INR,bnpl,None,1,authentication_failure,technical,0.088,0.35,0.84,treatment,payment_retry,0.0,0.0,232.99,20.0,1,1500.0,1121.98,550.0,470,v4.2.0-bayesian,EXP_002
CHK_003871,2026-07-18T12:22:59Z,CUST_000477,SES_42607670,mobile,social,IN,KA,new,2000.0,INR,upi,None,1,customer_abandonment,price,0.027,0.262,0.75,treatment,personalized_offer,0.0,0.0,283.5,10.0,1,2000.0,1769.26,750.0,231,v4.2.0-bayesian,EXP_002
CHK_003872,2026-07-18T12:35:30Z,CUST_000691,SES_10225591,mobile,organic,IN,DL,returning,7500.0,INR,debit_card,Visa,1,bank_decline,payment,0.055,0.409,0.93,treatment,alternative_payment,0.0,0.0,1149.22,20.0,1,7500.0,6345.42,2830.0,106,v4.2.0-bayesian,EXP_002
CHK_003873,2026-07-18T12:38:09Z,CUST_000752,SES_94238522,mobile,direct,IN,KA,price_sensitive,1700.0,INR,debit_card,Mastercard,2,expired_card,payment,0.02,0.184,0.83,treatment,personalized_offer,0.0,0.0,237.33,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003874,2026-07-18T12:45:49Z,CUST_001474,SES_25508883,desktop,organic,IN,UP,new,2600.0,INR,credit_card,Visa,1,bank_decline,payment,0.016,0.333,0.86,treatment,alternative_payment,0.0,0.0,388.7,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003875,2026-07-18T12:48:15Z,CUST_001728,SES_74230334,tablet,social,IN,MH,new,550.0,INR,credit_card,Visa,3,bank_decline,payment,0.022,0.347,0.96,treatment,alternative_payment,0.0,0.0,74.42,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003876,2026-07-18T12:51:38Z,CUST_000366,SES_90197385,mobile,social,IN,KA,price_sensitive,1900.0,INR,upi,None,3,authentication_failure,technical,0.045,0.365,0.84,treatment,payment_retry,0.0,0.0,212.71,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003877,2026-07-18T12:57:49Z,CUST_001463,SES_69844236,desktop,direct,IN,TN,returning,2650.0,INR,credit_card,Visa,2,customer_abandonment,price,0.086,0.09,0.86,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.2.0-bayesian,EXP_002
CHK_003878,2026-07-18T12:58:10Z,CUST_001108,SES_70925490,mobile,organic,IN,UP,new,2300.0,INR,debit_card,RuPay,1,customer_abandonment,price,0.027,0.355,0.85,treatment,6_percent_discount,0.06,138.0,374.44,25.0,0,0.0,0.0,-25.0,,v4.2.0-bayesian,EXP_002
CHK_003879,2026-07-18T13:05:48Z,CUST_002691,SES_12330211,mobile,organic,IN,UP,new,7600.0,INR,upi,None,2,authentication_failure,technical,0.048,0.362,0.9,treatment,payment_retry,0.0,0.0,895.16,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003880,2026-07-18T13:08:09Z,CUST_000919,SES_93690942,mobile,organic,IN,UP,price_sensitive,6850.0,INR,upi,None,1,technical_error,technical,0.032,0.345,0.91,treatment,payment_retry,0.0,0.0,819.73,20.0,1,6850.0,6050.14,2583.0,209,v4.2.0-bayesian,EXP_002
CHK_003881,2026-07-18T13:21:26Z,CUST_001115,SES_58577923,tablet,direct,IN,TN,returning,10500.0,INR,credit_card,Amex,1,customer_abandonment,price,0.076,0.499,0.86,treatment,8_percent_discount,0.08,840.0,1731.5,25.0,1,9660.0,8152.2,3125.0,31,v4.2.0-bayesian,EXP_002
CHK_003882,2026-07-18T13:22:03Z,CUST_000758,SES_30703204,mobile,organic,IN,WB,new,5600.0,INR,upi,None,1,insufficient_funds,payment,0.012,0.343,0.93,treatment,alternative_payment,0.0,0.0,910.68,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003883,2026-07-18T13:28:43Z,CUST_000138,SES_16716865,mobile,email,IN,GJ,returning,2600.0,INR,credit_card,Mastercard,1,bank_decline,payment,0.055,0.41,0.89,treatment,alternative_payment,0.0,0.0,391.42,20.0,1,2600.0,2246.56,968.0,159,v4.2.0-bayesian,EXP_002
CHK_003884,2026-07-18T13:41:24Z,CUST_003535,SES_88216446,mobile,organic,IN,DL,price_sensitive,3400.0,INR,upi,None,1,customer_abandonment,price,0.024,0.415,0.81,treatment,6_percent_discount,0.06,204.0,539.79,25.0,1,3196.0,3016.16,1063.0,137,v4.2.0-bayesian,EXP_002
CHK_003885,2026-07-18T13:46:10Z,CUST_000023,SES_13428650,mobile,direct,IN,TN,new,4300.0,INR,upi,None,1,customer_abandonment,price,0.027,0.274,0.75,treatment,personalized_offer,0.0,0.0,587.93,10.0,1,4300.0,3871.82,1624.0,408,v4.2.0-bayesian,EXP_002
CHK_003886,2026-07-18T14:31:43Z,CUST_003766,SES_50352341,desktop,paid_search,IN,MH,new,4550.0,INR,upi,None,3,customer_abandonment,price,0.041,0.371,0.87,treatment,4_percent_discount,0.04,182.0,700.76,25.0,0,0.0,0.0,-25.0,,v4.2.0-bayesian,EXP_002
CHK_003887,2026-07-18T14:36:43Z,CUST_001849,SES_77495692,mobile,paid_search,IN,GJ,new,3700.0,INR,upi,None,2,customer_abandonment,price,0.035,0.377,0.81,treatment,6_percent_discount,0.06,222.0,572.14,25.0,0,0.0,0.0,-25.0,,v4.2.0-bayesian,EXP_002
CHK_003888,2026-07-18T14:57:17Z,CUST_001522,SES_77734193,mobile,paid_search,IN,KA,new,4650.0,INR,bnpl,None,1,customer_abandonment,price,0.027,0.212,0.75,treatment,personalized_offer,0.0,0.0,657.78,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003889,2026-07-18T15:31:47Z,CUST_000680,SES_55187874,mobile,social,IN,KA,new,3350.0,INR,upi,None,1,authentication_failure,technical,0.04,0.269,0.93,treatment,payment_retry,0.0,0.0,376.53,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003890,2026-07-18T16:37:09Z,CUST_001510,SES_81228945,mobile,direct,IN,KA,price_sensitive,2300.0,INR,credit_card,Visa,1,customer_abandonment,price,0.024,0.315,0.79,treatment,personalized_offer,0.0,0.0,291.43,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003891,2026-07-18T16:38:10Z,CUST_001153,SES_72397116,mobile,referral,IN,KA,new,4800.0,INR,credit_card,Visa,1,expired_card,payment,0.015,0.214,0.96,treatment,payment_retry,0.0,0.0,653.84,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003892,2026-07-18T16:46:10Z,CUST_002026,SES_73218590,desktop,direct,IN,GJ,new,5800.0,INR,debit_card,Mastercard,1,insufficient_funds,payment,0.016,0.02,0.9,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.2.0-bayesian,EXP_002
CHK_003893,2026-07-18T16:52:19Z,CUST_000204,SES_92255141,mobile,email,IN,KA,returning,6850.0,INR,credit_card,Mastercard,1,expired_card,payment,0.06,0.268,0.89,treatment,payment_retry,0.0,0.0,994.6,20.0,1,6850.0,5566.02,2583.0,101,v4.2.0-bayesian,EXP_002
CHK_003894,2026-07-18T16:55:59Z,CUST_000632,SES_21544422,mobile,social,IN,TG,price_sensitive,3200.0,INR,upi,None,1,customer_abandonment,price,0.024,0.467,0.8,treatment,6_percent_discount,0.06,192.0,568.03,25.0,0,0.0,0.0,-25.0,,v4.2.0-bayesian,EXP_002
CHK_003895,2026-07-18T16:58:23Z,CUST_001451,SES_11495403,desktop,paid_search,IN,MH,new,2300.0,INR,wallet,None,1,customer_abandonment,price,0.033,0.267,0.75,treatment,personalized_offer,0.0,0.0,304.83,10.0,1,2300.0,2027.5,864.0,224,v4.2.0-bayesian,EXP_002
CHK_003896,2026-07-18T17:06:45Z,CUST_001064,SES_62646064,tablet,paid_search,IN,KA,new,4950.0,INR,debit_card,Visa,1,expired_card,payment,0.019,0.325,0.92,treatment,alternative_payment,0.0,0.0,767.52,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003897,2026-07-18T17:11:22Z,CUST_001999,SES_24491715,mobile,organic,IN,MH,new,1750.0,INR,upi,None,2,authentication_failure,technical,0.048,0.237,0.83,treatment,payment_retry,0.0,0.0,213.59,20.0,1,1750.0,1461.46,645.0,160,v4.2.0-bayesian,EXP_002
CHK_003898,2026-07-18T17:19:25Z,CUST_001378,SES_80636856,tablet,organic,IN,DL,returning,3500.0,INR,upi,None,1,technical_error,technical,0.084,0.306,0.9,treatment,payment_retry,0.0,0.0,488.71,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003899,2026-07-18T17:35:26Z,CUST_001447,SES_59130730,desktop,direct,IN,GJ,price_sensitive,5700.0,INR,net_banking,None,1,technical_error,technical,0.038,0.244,0.94,treatment,payment_retry,0.0,0.0,756.56,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003900,2026-07-18T18:06:08Z,CUST_004132,SES_30767881,desktop,direct,IN,WB,new,23000.0,INR,bnpl,None,1,technical_error,technical,0.041,0.25,0.88,treatment,payment_retry,0.0,0.0,3422.14,20.0,1,23000.0,19922.59,8720.0,60,v4.2.0-bayesian,EXP_002
CHK_003901,2026-07-18T18:23:13Z,CUST_001161,SES_62463722,desktop,paid_search,IN,KA,new,2000.0,INR,debit_card,RuPay,2,expired_card,payment,0.029,0.319,0.96,treatment,alternative_payment,0.0,0.0,252.81,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003902,2026-07-18T18:25:55Z,CUST_001177,SES_22914173,mobile,paid_search,IN,TN,new,950.0,INR,credit_card,Mastercard,2,customer_abandonment,price,0.035,0.188,0.79,treatment,urgency_message,0.0,0.0,105.06,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003903,2026-07-18T18:43:10Z,CUST_001606,SES_89441384,mobile,email,IN,WB,returning,14200.0,INR,credit_card,Mastercard,2,expired_card,payment,0.068,0.352,0.92,treatment,personalized_offer,0.0,0.0,2091.77,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003904,2026-07-18T18:43:54Z,CUST_000128,SES_97597955,mobile,paid_search,IN,KA,returning,2250.0,INR,upi,None,1,technical_error,technical,0.08,0.315,0.9,treatment,payment_retry,0.0,0.0,276.74,20.0,1,2250.0,1635.82,835.0,884,v4.2.0-bayesian,EXP_002
CHK_003905,2026-07-18T18:57:55Z,CUST_001310,SES_13955276,mobile,direct,IN,DL,new,2050.0,INR,upi,None,1,insufficient_funds,payment,0.012,0.257,0.89,treatment,alternative_payment,0.0,0.0,324.61,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003906,2026-07-18T19:00:00Z,CUST_000881,SES_38742790,mobile,organic,IN,TG,returning,1500.0,INR,upi,None,2,technical_error,technical,0.088,0.389,0.94,treatment,payment_retry,0.0,0.0,172.28,20.0,1,1500.0,1135.92,550.0,281,v4.2.0-bayesian,EXP_002
CHK_003907,2026-07-18T19:02:38Z,CUST_001822,SES_63810741,desktop,email,IN,DL,returning,1650.0,INR,debit_card,Visa,1,expired_card,payment,0.066,0.306,0.96,treatment,personalized_offer,0.0,0.0,210.7,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003908,2026-07-18T19:14:36Z,CUST_000679,SES_47717812,tablet,direct,IN,UP,new,12100.0,INR,upi,None,1,authentication_failure,technical,0.044,0.212,0.86,treatment,payment_retry,0.0,0.0,1704.96,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003909,2026-07-18T19:18:29Z,CUST_001048,SES_85261313,desktop,paid_search,IN,TN,price_sensitive,850.0,INR,debit_card,RuPay,1,bank_decline,payment,0.013,0.345,0.85,treatment,alternative_payment,0.0,0.0,111.54,20.0,1,850.0,807.5,303.0,546,v4.2.0-bayesian,EXP_002
CHK_003910,2026-07-18T19:24:36Z,CUST_001872,SES_21982374,desktop,social,IN,MH,price_sensitive,3550.0,INR,wallet,None,2,insufficient_funds,payment,0.021,0.261,0.84,treatment,alternative_payment,0.0,0.0,482.06,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003911,2026-07-18T19:25:22Z,CUST_000735,SES_67633465,mobile,organic,IN,MH,returning,2650.0,INR,upi,None,1,technical_error,technical,0.08,0.249,0.84,treatment,alternative_payment,0.0,0.0,318.01,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003912,2026-07-18T19:29:29Z,CUST_000133,SES_44409176,mobile,direct,IN,DL,returning,3800.0,INR,upi,None,1,technical_error,technical,0.08,0.319,0.92,treatment,payment_retry,0.0,0.0,448.61,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003913,2026-07-18T19:36:30Z,CUST_000214,SES_81717000,tablet,direct,IN,WB,new,1550.0,INR,upi,None,1,authentication_failure,technical,0.044,0.317,0.92,treatment,payment_retry,0.0,0.0,195.4,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003914,2026-07-18T19:37:23Z,CUST_001992,SES_69642271,mobile,email,IN,TN,returning,10200.0,INR,debit_card,RuPay,1,customer_abandonment,price,0.072,0.303,0.76,treatment,personalized_offer,0.0,0.0,1385.21,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003915,2026-07-18T19:51:05Z,CUST_001844,SES_21521462,mobile,direct,IN,TN,returning,5250.0,INR,debit_card,Mastercard,2,insufficient_funds,payment,0.063,0.374,0.9,treatment,alternative_payment,0.0,0.0,710.79,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003916,2026-07-18T19:55:50Z,CUST_000081,SES_81759563,mobile,paid_search,IN,KA,returning,5450.0,INR,credit_card,Visa,2,bank_decline,payment,0.063,0.057,0.82,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.2.0-bayesian,EXP_002
CHK_003917,2026-07-18T19:57:47Z,CUST_000503,SES_69438474,mobile,email,IN,MH,new,2200.0,INR,credit_card,Mastercard,2,expired_card,payment,0.023,0.194,0.85,treatment,alternative_payment,0.0,0.0,280.5,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003918,2026-07-18T20:03:00Z,CUST_000066,SES_91735795,desktop,email,IN,TN,returning,12300.0,INR,credit_card,Amex,1,customer_abandonment,price,0.078,0.356,0.74,treatment,personalized_offer,0.0,0.0,1624.55,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003919,2026-07-18T20:17:19Z,CUST_001262,SES_44540546,mobile,direct,IN,KA,returning,4600.0,INR,debit_card,Mastercard,1,customer_abandonment,price,0.072,0.078,0.83,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.2.0-bayesian,EXP_002
CHK_003920,2026-07-18T20:17:26Z,CUST_001036,SES_63446000,mobile,direct,IN,TN,high_value,40900.0,INR,upi,None,1,customer_abandonment,price,0.062,0.327,0.85,treatment,personalized_offer,0.0,0.0,6275.04,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003921,2026-07-18T20:22:02Z,CUST_001104,SES_36310021,mobile,organic,IN,GJ,high_value,17300.0,INR,debit_card,Visa,1,expired_card,payment,0.05,0.343,0.82,treatment,alternative_payment,0.0,0.0,2776.48,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003922,2026-07-18T20:28:32Z,CUST_000515,SES_61079022,desktop,paid_search,IN,MH,returning,2300.0,INR,credit_card,Visa,1,customer_abandonment,price,0.078,0.327,0.78,treatment,personalized_offer,0.0,0.0,305.55,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003923,2026-07-18T20:31:45Z,CUST_001086,SES_24702763,mobile,email,IN,DL,returning,2950.0,INR,upi,None,3,customer_abandonment,price,0.08,0.316,0.83,treatment,personalized_offer,0.0,0.0,483.57,10.0,0,0.0,0.0,-10.0,,v4.2.0-bayesian,EXP_002
CHK_003924,2026-07-18T20:33:38Z,CUST_001096,SES_74522144,mobile,direct,IN,DL,returning,1400.0,INR,net_banking,None,1,customer_abandonment,price,0.072,0.079,0.74,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.2.0-bayesian,EXP_002
CHK_003925,2026-07-18T20:36:06Z,CUST_001678,SES_49647285,mobile,referral,IN,KA,new,6550.0,INR,credit_card,Mastercard,1,bank_decline,payment,0.012,0.364,0.91,treatment,alternative_payment,0.0,0.0,1014.27,20.0,1,6550.0,6222.5,2469.0,98,v4.2.0-bayesian,EXP_002
CHK_003926,2026-07-18T20:38:20Z,CUST_003285,SES_85390006,mobile,paid_search,IN,TN,new,900.0,INR,debit_card,RuPay,1,authentication_failure,technical,0.04,0.249,0.86,treatment,payment_retry,0.0,0.0,105.9,20.0,0,0.0,0.0,-20.0,,v4.2.0-bayesian,EXP_002
CHK_003927,2026-07-18T20:39:44Z,CUST_001399,SES_95570530,mobile,organic,IN,KA,new,6350.0,INR,credit_card,Mastercard,1,customer_abandonment,price,0.027,0.289,0.88,treatment,6_percent_discount,0.06,381.0,1057.48,25.0,0,0.0,0.0,-25.0,,v4.2.0-bayesian,EXP_002
CHK_003928,2026-07-18T20:40:47Z,CUST_001287,SES_80903921,mobile,referral,IN,UP,new,1300.0,INR,credit_card,Visa,1,bank_decline,payment,0.012,0.02,0.83,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.2.0-bayesian,EXP_002
CHK_003929,2026-07-18T20:45:08Z,CUST_001078,SES_59796102,desktop,social,IN,MH,price_sensitive,1950.0,INR,net_banking,None,1,customer_abandonment,price,0.03,0.464,0.84,treatment,8_percent_discount,0.08,156.0,307.45,25.0,1,1794.0,1683.73,560.0,583,v4.2.0-bayesian,EXP_002
CHK_003930,2026-07-18T20:48:22Z,CUST_001894,SES_93038003,desktop,direct,IN,DL,returning,5450.0,INR,upi,None,2,authentication_failure,technical,0.088,0.344,0.9,treatment,payment_retry,0.0,0.0,735.48,20.0,1,5450.0,4053.58,2051.0,75,v4.2.0-bayesian,EXP_002
CHK_003931,2026-07-18T20:51:24Z,CUST_001431,SES_75833494,desktop,email,IN,MH,returning,3500.0,INR,upi,None,1,technical_error,technical,0.086,0.099,0.89,control,none,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.0,,v4.2.0-bayesian,EXP_002
